dataset_id,scenario_id,ego_id,preceding_id,frame,ego_x,ego_y,ego_vx,ego_vy,ego_ax,ego_ay,preceding_x,preceding_y,preceding_vx,preceding_vy,preceding_ax,preceding_ay
2,26,936,933,86,98.44999999999999,0.009999999999999787,28.01,0.06,0.37,-0.03,148.13,-0.34999999999999964,25.87,0.11,-0.12,0.03
2,26,936,933,87,99.56,0.02000000000000135,27.99,0.06,0.36,-0.03,149.16000000000003,-0.34999999999999964,25.88,0.11,-0.12,0.03
2,26,936,933,88,100.68,0.02000000000000135,27.98,0.06,0.35,-0.03,150.19,-0.33999999999999986,25.88,0.11,-0.12,0.03
2,26,936,933,89,101.79000000000002,0.02000000000000135,27.96,0.05,0.35,-0.04,151.23,-0.33999999999999986,25.89,0.12,-0.12,0.03
2,26,936,933,90,102.89999999999998,0.02000000000000135,27.95,0.05,0.34,-0.04,152.26,-0.33000000000000007,25.89,0.12,-0.12,0.03
2,26,936,933,91,104.01999999999998,0.030000000000001137,27.94,0.05,0.33,-0.04,153.3,-0.33000000000000007,25.9,0.12,-0.12,0.02
2,26,936,933,92,105.12,0.030000000000001137,27.92,0.05,0.32,-0.04,154.34,-0.3200000000000003,25.9,0.13,-0.11,0.02
2,26,936,933,93,106.22000000000003,0.030000000000001137,27.91,0.04,0.31,-0.04,155.38,-0.3200000000000003,25.91,0.13,-0.11,0.02
2,26,936,933,94,107.33999999999997,0.030000000000001137,27.9,0.04,0.3,-0.04,156.42000000000002,-0.3099999999999987,25.91,0.13,-0.11,0.01
2,26,936,933,95,108.44999999999999,0.030000000000001137,27.89,0.04,0.3,-0.04,157.46,-0.29999999999999893,25.92,0.13,-0.11,0.01
2,26,936,933,96,109.56,0.040000000000000924,27.88,0.04,0.29,-0.04,158.5,-0.29999999999999893,25.92,0.14,-0.11,0.01
2,26,936,933,97,110.67000000000002,0.040000000000000924,27.86,0.03,0.28,-0.04,159.54,-0.28999999999999915,25.92,0.14,-0.11,0.0
2,26,936,933,98,111.78000000000003,0.040000000000000924,27.85,0.03,0.27,-0.04,160.58,-0.28999999999999915,25.93,0.14,-0.11,-0.0
2,26,936,933,99,112.89999999999998,0.040000000000000924,27.84,0.03,0.26,-0.04,161.62,-0.27999999999999936,25.93,0.14,-0.11,-0.01
2,26,936,933,100,114.00999999999999,0.040000000000000924,27.83,0.02,0.26,-0.04,162.66,-0.2699999999999996,25.94,0.14,-0.1,-0.01
2,26,936,933,101,115.11000000000001,0.040000000000000924,27.82,0.02,0.25,-0.04,163.69,-0.2599999999999998,25.94,0.14,-0.1,-0.02
2,26,936,933,102,116.23000000000002,0.040000000000000924,27.81,0.02,0.24,-0.04,164.73,-0.2599999999999998,25.95,0.14,-0.1,-0.02
2,26,936,933,103,117.35000000000002,0.040000000000000924,27.8,0.02,0.23,-0.04,165.78,-0.25,25.95,0.14,-0.1,-0.02
2,26,936,933,104,118.47000000000003,0.040000000000000924,27.79,0.01,0.23,-0.04,166.82,-0.2400000000000002,25.95,0.14,-0.1,-0.03
2,26,936,933,105,119.58999999999997,0.040000000000000924,27.78,0.01,0.22,-0.04,167.86,-0.2400000000000002,25.96,0.14,-0.1,-0.03
2,26,936,933,106,120.69999999999999,0.040000000000000924,27.77,0.01,0.22,-0.04,168.9,-0.22999999999999865,25.96,0.13,-0.1,-0.04
2,26,936,933,107,121.80000000000001,0.040000000000000924,27.77,0.01,0.21,-0.04,169.94,-0.22999999999999865,25.97,0.13,-0.1,-0.04
2,26,936,933,108,122.91000000000003,0.040000000000000924,27.76,0.0,0.2,-0.04,170.97,-0.21999999999999886,25.97,0.13,-0.1,-0.05
2,26,936,933,109,124.01999999999998,0.040000000000000924,27.75,0.0,0.2,-0.03,172.01,-0.20999999999999908,25.97,0.13,-0.1,-0.05
2,26,936,933,110,125.13,0.040000000000000924,27.74,0.0,0.19,-0.03,173.04,-0.20999999999999908,25.98,0.12,-0.1,-0.05
2,26,936,933,111,126.24000000000001,0.040000000000000924,27.73,-0.0,0.19,-0.03,174.07,-0.1999999999999993,25.98,0.12,-0.09,-0.06
2,26,936,933,112,127.35000000000002,0.040000000000000924,27.73,-0.0,0.18,-0.03,175.12,-0.1999999999999993,25.98,0.12,-0.09,-0.06
2,26,936,933,113,128.45,0.040000000000000924,27.72,-0.0,0.17,-0.03,176.16,-0.1899999999999995,25.99,0.11,-0.09,-0.06
2,26,936,933,114,129.57,0.040000000000000924,27.71,-0.01,0.17,-0.03,177.2,-0.1899999999999995,25.99,0.11,-0.09,-0.07
2,26,936,933,115,130.67000000000002,0.040000000000000924,27.71,-0.01,0.16,-0.03,178.24,-0.17999999999999972,26.0,0.1,-0.09,-0.07
2,26,936,933,116,131.76999999999998,0.040000000000000924,27.7,-0.01,0.16,-0.02,179.28,-0.17999999999999972,26.0,0.1,-0.09,-0.07
2,26,936,933,117,132.87,0.040000000000000924,27.69,-0.01,0.15,-0.02,180.31,-0.17999999999999972,26.0,0.1,-0.09,-0.08
2,26,936,933,118,133.98000000000002,0.040000000000000924,27.69,-0.01,0.15,-0.02,181.36,-0.16999999999999993,26.01,0.09,-0.09,-0.08
2,26,936,933,119,135.07999999999998,0.040000000000000924,27.68,-0.01,0.15,-0.02,182.4,-0.16999999999999993,26.01,0.09,-0.09,-0.08
2,26,936,933,120,136.19,0.040000000000000924,27.68,-0.01,0.14,-0.02,183.43,-0.16999999999999993,26.01,0.08,-0.09,-0.08
2,26,936,933,121,137.29000000000002,0.040000000000000924,27.67,-0.01,0.14,-0.02,184.47,-0.16000000000000014,26.02,0.08,-0.09,-0.09
2,26,936,933,122,138.39,0.040000000000000924,27.66,-0.01,0.14,-0.01,185.51,-0.16000000000000014,26.02,0.07,-0.09,-0.09
2,26,936,933,123,139.5,0.040000000000000924,27.66,-0.01,0.13,-0.01,186.55,-0.16000000000000014,26.03,0.07,-0.09,-0.09
2,26,936,933,124,140.60000000000002,0.030000000000001137,27.65,-0.01,0.13,-0.01,187.59,-0.14999999999999858,26.03,0.06,-0.09,-0.09
2,26,936,933,125,141.7,0.030000000000001137,27.65,-0.02,0.13,-0.01,188.63,-0.14999999999999858,26.03,0.06,-0.09,-0.09
2,26,936,933,126,142.82,0.030000000000001137,27.64,-0.02,0.13,-0.01,189.68,-0.14999999999999858,26.04,0.05,-0.09,-0.09
2,26,936,933,127,143.93,0.030000000000001137,27.64,-0.02,0.13,-0.01,190.73,-0.14999999999999858,26.04,0.05,-0.09,-0.09
2,26,936,933,128,145.04000000000002,0.030000000000001137,27.63,-0.02,0.13,-0.01,191.78,-0.14999999999999858,26.04,0.04,-0.09,-0.09
2,26,936,933,129,146.14999999999998,0.030000000000001137,27.63,-0.02,0.13,-0.0,192.82,-0.14999999999999858,26.05,0.04,-0.09,-0.09
2,26,936,933,130,147.25,0.030000000000001137,27.62,-0.01,0.13,-0.0,193.86,-0.14999999999999858,26.05,0.03,-0.09,-0.1
2,26,936,933,131,148.35000000000002,0.030000000000001137,27.62,-0.01,0.13,-0.0,194.9,-0.14999999999999858,26.05,0.03,-0.09,-0.1
2,26,936,933,132,149.45999999999998,0.030000000000001137,27.61,-0.01,0.13,-0.0,195.94,-0.1399999999999988,26.06,0.03,-0.09,-0.1
2,26,936,933,133,150.56,0.030000000000001137,27.61,-0.01,0.13,0.0,196.99,-0.1399999999999988,26.06,0.02,-0.09,-0.1
2,26,936,933,134,151.66,0.02000000000000135,27.6,-0.01,0.13,0.0,198.03,-0.1399999999999988,26.06,0.02,-0.09,-0.1
2,26,936,933,135,152.76,0.02000000000000135,27.6,-0.01,0.13,0.0,199.06,-0.1399999999999988,26.07,0.01,-0.09,-0.1
2,26,936,933,136,153.87,0.02000000000000135,27.59,-0.01,0.13,0.0,200.1,-0.1399999999999988,26.07,0.01,-0.09,-0.1
2,26,936,933,137,154.98,0.02000000000000135,27.59,-0.01,0.14,0.0,201.14000000000001,-0.1399999999999988,26.08,0.0,-0.09,-0.1
2,26,936,933,138,156.09,0.02000000000000135,27.58,-0.01,0.14,0.0,202.18,-0.1399999999999988,26.08,-0.0,-0.09,-0.1
2,26,936,933,139,157.2,0.02000000000000135,27.58,-0.01,0.14,0.0,203.21,-0.1399999999999988,26.08,-0.0,-0.09,-0.1
2,26,936,933,140,158.31,0.02000000000000135,27.57,-0.0,0.15,0.01,204.25,-0.1399999999999988,26.09,-0.01,-0.09,-0.1
2,26,936,933,141,159.42000000000002,0.02000000000000135,27.57,-0.0,0.15,0.01,205.29,-0.1399999999999988,26.09,-0.01,-0.09,-0.1
2,26,936,933,142,160.53,0.02000000000000135,27.56,-0.0,0.15,0.01,206.33,-0.1399999999999988,26.09,-0.02,-0.09,-0.1
2,26,936,933,143,161.63,0.02000000000000135,27.55,-0.0,0.16,0.0,207.37,-0.1399999999999988,26.1,-0.02,-0.09,-0.1
2,26,936,933,144,162.74,0.02000000000000135,27.55,-0.0,0.16,0.0,208.42000000000002,-0.1399999999999988,26.1,-0.03,-0.09,-0.1
2,26,936,933,145,163.85,0.030000000000001137,27.54,-0.0,0.16,0.0,209.47,-0.1399999999999988,26.11,-0.03,-0.09,-0.1
2,26,936,933,146,164.96,0.030000000000001137,27.54,0.0,0.17,0.0,210.52,-0.14999999999999858,26.11,-0.04,-0.09,-0.1
2,26,936,933,147,166.06,0.030000000000001137,27.53,0.0,0.17,0.0,211.57,-0.14999999999999858,26.11,-0.04,-0.09,-0.1
2,26,936,933,148,167.16,0.030000000000001137,27.52,0.0,0.17,0.0,212.61,-0.14999999999999858,26.12,-0.05,-0.09,-0.1
2,26,936,933,149,168.27,0.030000000000001137,27.52,-0.0,0.17,0.0,213.65,-0.14999999999999858,26.12,-0.05,-0.09,-0.1
2,26,936,933,150,169.38,0.030000000000001137,27.51,-0.0,0.18,0.0,214.7,-0.14999999999999858,26.12,-0.06,-0.09,-0.09
2,26,936,933,151,170.48,0.030000000000001137,27.5,-0.0,0.18,0.0,215.74,-0.16000000000000014,26.13,-0.06,-0.08,-0.09
2,26,936,933,152,171.59,0.030000000000001137,27.49,-0.0,0.18,0.0,216.78,-0.16000000000000014,26.13,-0.07,-0.08,-0.09
2,26,936,933,153,172.68,0.030000000000001137,27.49,-0.0,0.18,0.0,217.83,-0.16000000000000014,26.13,-0.07,-0.08,-0.09
2,26,936,933,154,173.78,0.030000000000001137,27.48,-0.0,0.19,0.0,218.88,-0.16999999999999993,26.14,-0.07,-0.08,-0.09
2,26,936,933,155,174.87,0.030000000000001137,27.47,-0.0,0.19,0.0,219.92000000000002,-0.16999999999999993,26.14,-0.08,-0.08,-0.09
2,26,936,933,156,175.97,0.030000000000001137,27.46,-0.0,0.19,0.0,220.97,-0.16999999999999993,26.14,-0.08,-0.07,-0.09
2,26,936,933,157,177.06,0.030000000000001137,27.46,-0.0,0.19,0.0,222.03,-0.17999999999999972,26.15,-0.09,-0.07,-0.09
2,26,936,933,158,178.16,0.030000000000001137,27.45,-0.0,0.19,0.0,223.07,-0.17999999999999972,26.15,-0.09,-0.07,-0.08
2,26,936,933,159,179.26,0.030000000000001137,27.44,-0.0,0.19,0.0,224.14000000000001,-0.17999999999999972,26.15,-0.09,-0.07,-0.08
2,26,936,933,160,180.36,0.030000000000001137,27.43,-0.0,0.2,0.0,225.18,-0.1899999999999995,26.16,-0.1,-0.06,-0.08
2,26,936,933,161,181.47,0.030000000000001137,27.42,0.0,0.2,0.0,226.22,-0.1899999999999995,26.16,-0.1,-0.06,-0.08
2,26,936,933,162,182.57,0.030000000000001137,27.42,0.0,0.2,0.0,227.27,-0.1899999999999995,26.16,-0.11,-0.06,-0.08
2,26,936,933,163,183.66,0.030000000000001137,27.41,0.0,0.2,0.0,228.31,-0.1999999999999993,26.16,-0.11,-0.06,-0.08
2,26,936,933,164,184.78,0.030000000000001137,27.4,0.0,0.2,0.0,229.36,-0.1999999999999993,26.17,-0.11,-0.06,-0.07
2,26,936,933,165,185.88,0.02000000000000135,27.39,0.0,0.2,0.0,230.42000000000002,-0.20999999999999908,26.17,-0.12,-0.05,-0.07
2,26,936,933,166,186.97,0.02000000000000135,27.38,0.0,0.2,0.0,231.47,-0.20999999999999908,26.17,-0.12,-0.05,-0.07
2,26,936,933,167,188.07,0.02000000000000135,27.38,0.0,0.19,0.0,232.51,-0.21999999999999886,26.17,-0.12,-0.05,-0.07
2,26,936,933,168,189.17000000000002,0.02000000000000135,27.37,0.0,0.19,0.0,233.57,-0.21999999999999886,26.17,-0.13,-0.05,-0.07
2,26,936,933,169,190.27,0.02000000000000135,27.36,0.0,0.19,0.0,234.61,-0.22999999999999865,26.18,-0.13,-0.05,-0.06
2,26,936,933,170,191.37,0.02000000000000135,27.35,0.0,0.19,0.0,235.66,-0.22999999999999865,26.18,-0.13,-0.04,-0.06
2,26,936,933,171,192.46,0.02000000000000135,27.35,0.0,0.19,0.0,236.7,-0.2400000000000002,26.18,-0.14,-0.04,-0.06
2,26,936,933,172,193.55,0.02000000000000135,27.34,0.01,0.18,0.0,237.75,-0.25,26.18,-0.14,-0.04,-0.06
2,26,936,933,173,194.64000000000001,0.02000000000000135,27.33,0.01,0.18,0.0,238.8,-0.25,26.18,-0.14,-0.04,-0.05
2,26,936,933,174,195.74,0.02000000000000135,27.32,0.01,0.17,0.0,239.86,-0.2599999999999998,26.18,-0.14,-0.04,-0.05
2,26,936,933,175,196.83,0.02000000000000135,27.32,0.01,0.17,-0.0,240.9,-0.2599999999999998,26.18,-0.14,-0.04,-0.05
2,26,936,933,176,197.92000000000002,0.02000000000000135,27.31,0.01,0.16,-0.0,241.95,-0.2699999999999996,26.19,-0.15,-0.04,-0.05
2,26,936,933,177,199.0,0.030000000000001137,27.3,0.01,0.16,-0.0,242.99,-0.27999999999999936,26.19,-0.15,-0.04,-0.04
2,26,936,933,178,200.09,0.030000000000001137,27.3,0.01,0.15,-0.0,244.04,-0.27999999999999936,26.19,-0.15,-0.04,-0.04
2,26,936,933,179,201.18,0.030000000000001137,27.29,0.01,0.15,-0.0,245.08,-0.28999999999999915,26.19,-0.15,-0.04,-0.04
2,26,936,933,180,202.27,0.030000000000001137,27.28,0.01,0.14,-0.0,246.14000000000001,-0.28999999999999915,26.19,-0.15,-0.04,-0.04
2,26,936,933,181,203.36,0.030000000000001137,27.28,0.01,0.13,-0.01,247.2,-0.29999999999999893,26.19,-0.15,-0.04,-0.04
2,26,936,933,182,204.44,0.030000000000001137,27.27,0.01,0.12,-0.01,248.23,-0.3099999999999987,26.19,-0.16,-0.04,-0.03
2,26,936,933,183,205.53,0.030000000000001137,27.27,0.01,0.12,-0.01,249.27,-0.3099999999999987,26.2,-0.16,-0.04,-0.03
2,26,936,933,184,206.62,0.030000000000001137,27.26,0.01,0.11,-0.01,250.32,-0.3200000000000003,26.2,-0.16,-0.04,-0.03
2,26,936,933,185,207.7,0.030000000000001137,27.26,0.01,0.1,-0.01,251.36,-0.3200000000000003,26.2,-0.16,-0.04,-0.03
2,26,936,933,186,208.79,0.030000000000001137,27.25,0.01,0.09,-0.01,252.4,-0.33000000000000007,26.2,-0.16,-0.04,-0.02
2,26,936,933,187,209.88,0.030000000000001137,27.25,0.01,0.08,-0.01,253.44,-0.33999999999999986,26.2,-0.16,-0.04,-0.02
2,26,936,933,188,210.97,0.030000000000001137,27.25,0.01,0.08,-0.01,254.48,-0.33999999999999986,26.2,-0.16,-0.04,-0.02
2,26,936,933,189,212.05,0.030000000000001137,27.24,0.01,0.07,-0.01,255.52,-0.34999999999999964,26.21,-0.16,-0.04,-0.02
2,26,936,933,190,213.13,0.030000000000001137,27.24,0.01,0.06,-0.02,256.56,-0.34999999999999964,26.21,-0.16,-0.04,-0.01
2,26,936,933,191,214.22,0.030000000000001137,27.24,0.0,0.05,-0.02,257.6,-0.35999999999999943,26.21,-0.17,-0.04,-0.01
2,26,936,933,192,215.31,0.030000000000001137,27.24,0.0,0.04,-0.02,258.65,-0.3699999999999992,26.21,-0.17,-0.04,-0.01
2,26,936,933,193,216.39000000000001,0.030000000000001137,27.24,0.0,0.03,-0.02,259.71000000000004,-0.3699999999999992,26.21,-0.17,-0.04,-0.01
2,26,936,933,194,217.48,0.030000000000001137,27.23,0.0,0.02,-0.02,260.77,-0.379999999999999,26.21,-0.17,-0.04,-0.0
2,26,936,933,195,218.56,0.030000000000001137,27.23,0.0,0.01,-0.02,261.83000000000004,-0.3899999999999988,26.22,-0.17,-0.04,-0.0
2,26,936,933,196,219.66,0.030000000000001137,27.23,0.0,0.01,-0.02,262.89,-0.3999999999999986,26.22,-0.17,-0.04,0.0
2,26,936,933,197,220.75,0.030000000000001137,27.23,0.0,-0.0,-0.02,263.94,-0.3999999999999986,26.22,-0.17,-0.04,0.0
2,26,936,933,198,221.83,0.030000000000001137,27.23,-0.0,-0.01,-0.02,264.99,-0.41000000000000014,26.22,-0.17,-0.04,0.01
2,26,936,933,199,222.91,0.030000000000001137,27.23,-0.0,-0.02,-0.02,266.06,-0.41999999999999993,26.22,-0.17,-0.04,0.01
2,26,936,933,200,224.0,0.030000000000001137,27.23,-0.0,-0.03,-0.03,267.1,-0.4299999999999997,26.22,-0.17,-0.04,0.01
2,26,936,933,201,225.09,0.030000000000001137,27.24,-0.0,-0.04,-0.03,268.15,-0.4299999999999997,26.23,-0.16,-0.04,0.01
2,26,936,933,202,226.18,0.030000000000001137,27.24,-0.0,-0.04,-0.03,269.21000000000004,-0.4399999999999995,26.23,-0.16,-0.04,0.02
2,26,936,933,203,227.28,0.030000000000001137,27.24,-0.01,-0.05,-0.03,270.26,-0.4499999999999993,26.23,-0.16,-0.04,0.02
2,26,936,933,204,228.37,0.030000000000001137,27.24,-0.01,-0.06,-0.03,271.32,-0.4499999999999993,26.23,-0.16,-0.04,0.02
2,26,936,933,205,229.46,0.030000000000001137,27.24,-0.01,-0.07,-0.03,272.37,-0.4599999999999991,26.23,-0.16,-0.04,0.02
2,26,936,933,206,230.55,0.040000000000000924,27.25,-0.01,-0.08,-0.03,273.43,-0.46999999999999886,26.23,-0.16,-0.04,0.02
2,26,936,933,207,231.63,0.040000000000000924,27.25,-0.01,-0.08,-0.03,274.47,-0.46999999999999886,26.23,-0.15,-0.05,0.02
2,26,936,933,208,232.71,0.040000000000000924,27.25,-0.01,-0.09,-0.03,275.53,-0.47999999999999865,26.24,-0.15,-0.05,0.03
2,26,936,933,209,233.8,0.040000000000000924,27.26,-0.02,-0.1,-0.03,276.56,-0.47999999999999865,26.24,-0.15,-0.05,0.03
2,26,936,933,210,234.88,0.040000000000000924,27.26,-0.02,-0.11,-0.04,277.59000000000003,-0.4900000000000002,26.24,-0.15,-0.05,0.03
2,26,936,933,211,235.98,0.040000000000000924,27.26,-0.02,-0.11,-0.04,278.64,-0.5,26.24,-0.15,-0.06,0.03
2,26,936,933,212,237.07,0.040000000000000924,27.27,-0.03,-0.12,-0.04,279.68,-0.5,26.24,-0.14,-0.06,0.03
2,26,936,933,213,238.16,0.030000000000001137,27.27,-0.03,-0.13,-0.04,280.72,-0.5099999999999998,26.25,-0.14,-0.06,0.03
2,26,936,933,214,239.26,0.030000000000001137,27.28,-0.03,-0.13,-0.04,281.77,-0.5099999999999998,26.25,-0.14,-0.07,0.03
2,26,936,933,215,240.35,0.030000000000001137,27.28,-0.03,-0.14,-0.03,282.83,-0.5199999999999996,26.25,-0.14,-0.07,0.03
2,26,936,933,216,241.44,0.030000000000001137,27.29,-0.04,-0.14,-0.03,283.87,-0.5199999999999996,26.25,-0.14,-0.07,0.03
2,26,936,933,217,242.53,0.030000000000001137,27.3,-0.04,-0.15,-0.03,284.92,-0.5299999999999994,26.26,-0.14,-0.07,0.04
2,26,936,933,218,243.62,0.030000000000001137,27.3,-0.04,-0.16,-0.03,285.96000000000004,-0.5399999999999991,26.26,-0.13,-0.08,0.04
2,26,936,933,219,244.72,0.02000000000000135,27.31,-0.05,-0.16,-0.03,287.02,-0.5399999999999991,26.26,-0.13,-0.08,0.04
2,26,936,933,220,245.81,0.02000000000000135,27.31,-0.05,-0.17,-0.03,288.07,-0.5499999999999989,26.27,-0.13,-0.08,0.04
2,26,936,933,221,246.9,0.02000000000000135,27.32,-0.05,-0.17,-0.03,289.12,-0.5499999999999989,26.27,-0.13,-0.09,0.04
2,26,936,933,222,247.99,0.02000000000000135,27.33,-0.05,-0.18,-0.03,290.17,-0.5599999999999987,26.27,-0.12,-0.09,0.04
2,26,936,933,223,249.08,0.009999999999999787,27.33,-0.05,-0.18,-0.03,291.22,-0.5599999999999987,26.28,-0.12,-0.09,0.04
2,26,936,933,224,250.17000000000002,0.009999999999999787,27.34,-0.06,-0.18,-0.02,292.27,-0.5700000000000003,26.28,-0.12,-0.09,0.04
2,26,936,933,225,251.26,0.009999999999999787,27.35,-0.06,-0.19,-0.02,293.31,-0.5700000000000003,26.28,-0.12,-0.1,0.04
2,26,936,933,226,252.36,0.009999999999999787,27.36,-0.06,-0.19,-0.02,294.35,-0.5800000000000001,26.29,-0.11,-0.1,0.04
2,26,936,933,227,253.45,0.0,27.37,-0.06,-0.2,-0.02,295.40999999999997,-0.5800000000000001,26.29,-0.11,-0.1,0.04
2,26,936,933,228,254.54,0.0,27.37,-0.06,-0.2,-0.02,296.45,-0.5800000000000001,26.3,-0.11,-0.1,0.04
2,26,936,933,229,255.64000000000001,0.0,27.38,-0.06,-0.2,-0.01,297.5,-0.5899999999999999,26.3,-0.11,-0.11,0.04
2,26,936,933,230,256.73,-0.009999999999999787,27.39,-0.06,-0.21,-0.01,298.55,-0.5899999999999999,26.31,-0.1,-0.11,0.03
2,26,936,933,231,257.83000000000004,-0.009999999999999787,27.4,-0.06,-0.21,-0.01,299.6,-0.5899999999999999,26.31,-0.1,-0.11,0.03
2,26,936,933,232,258.94,-0.009999999999999787,27.41,-0.06,-0.21,-0.01,300.65999999999997,-0.5999999999999996,26.31,-0.1,-0.11,0.03
2,26,936,933,233,260.03999999999996,-0.019999999999999574,27.41,-0.06,-0.21,-0.01,301.72,-0.5999999999999996,26.32,-0.1,-0.11,0.03
2,26,936,933,234,261.14,-0.019999999999999574,27.42,-0.06,-0.22,-0.0,302.77,-0.6099999999999994,26.32,-0.1,-0.11,0.03
2,26,936,933,235,262.25,-0.019999999999999574,27.43,-0.06,-0.22,-0.0,303.83,-0.6099999999999994,26.33,-0.1,-0.11,0.03
2,26,936,933,236,263.35,-0.02999999999999936,27.44,-0.06,-0.22,-0.0,304.88,-0.6099999999999994,26.33,-0.09,-0.11,0.03
2,26,936,933,237,264.46000000000004,-0.02999999999999936,27.45,-0.06,-0.22,0.0,305.93,-0.6199999999999992,26.34,-0.09,-0.11,0.03
2,26,936,933,238,265.56,-0.02999999999999936,27.46,-0.06,-0.23,0.0,306.99,-0.6199999999999992,26.34,-0.09,-0.12,0.03
2,26,936,933,239,266.65999999999997,-0.02999999999999936,27.47,-0.06,-0.23,0.0,308.05,-0.6199999999999992,26.35,-0.09,-0.12,0.03
2,26,936,933,240,267.76,-0.03999999999999915,27.48,-0.06,-0.23,0.0,309.1,-0.629999999999999,26.35,-0.09,-0.12,0.03
2,26,936,933,241,268.86,-0.03999999999999915,27.49,-0.05,-0.23,0.01,310.15,-0.629999999999999,26.36,-0.09,-0.12,0.02
2,26,936,933,242,269.95,-0.03999999999999915,27.5,-0.05,-0.24,0.01,311.2,-0.629999999999999,26.36,-0.09,-0.11,0.02
2,26,936,933,243,271.03999999999996,-0.03999999999999915,27.5,-0.05,-0.24,0.01,312.26,-0.6399999999999988,26.37,-0.09,-0.11,0.02
2,26,936,933,244,272.14,-0.049999999999998934,27.51,-0.05,-0.24,0.01,313.31,-0.6399999999999988,26.37,-0.09,-0.11,0.02
2,26,936,933,245,273.23,-0.049999999999998934,27.52,-0.05,-0.24,0.01,314.37,-0.6399999999999988,26.37,-0.09,-0.11,0.02
2,26,936,933,246,274.33000000000004,-0.049999999999998934,27.53,-0.05,-0.25,0.01,315.43,-0.6399999999999988,26.38,-0.09,-0.11,0.02
2,26,936,933,247,275.43,-0.049999999999998934,27.54,-0.05,-0.25,0.01,316.49,-0.6499999999999986,26.38,-0.09,-0.11,0.02
2,26,936,933,248,276.53,-0.049999999999998934,27.55,-0.04,-0.25,0.01,317.55,-0.6499999999999986,26.39,-0.09,-0.11,0.02
2,26,936,933,249,277.63,-0.049999999999998934,27.56,-0.04,-0.25,0.01,318.62,-0.6499999999999986,26.39,-0.09,-0.11,0.02
2,26,936,933,250,278.74,-0.049999999999998934,27.57,-0.04,-0.25,0.01,319.68,-0.6600000000000001,26.4,-0.09,-0.11,0.02
2,26,936,933,251,279.84000000000003,-0.049999999999998934,27.58,-0.04,-0.26,0.01,320.74,-0.6600000000000001,26.4,-0.09,-0.11,0.02
2,26,936,933,252,280.93,-0.05999999999999872,27.59,-0.04,-0.26,0.01,321.8,-0.6600000000000001,26.41,-0.09,-0.11,0.01
2,26,936,933,253,282.04,-0.05999999999999872,27.6,-0.04,-0.26,0.01,322.85,-0.6699999999999999,26.41,-0.09,-0.11,0.01
2,26,936,933,254,283.13,-0.05999999999999872,27.61,-0.04,-0.26,0.0,323.9,-0.6699999999999999,26.41,-0.09,-0.1,0.01
2,26,936,933,255,284.22,-0.05999999999999872,27.63,-0.04,-0.26,0.0,324.95,-0.6699999999999999,26.42,-0.09,-0.1,0.02
2,26,936,933,256,285.33,-0.05999999999999872,27.64,-0.04,-0.26,0.0,326.01,-0.6799999999999997,26.42,-0.09,-0.1,0.02
2,26,936,933,257,286.43,-0.05999999999999872,27.65,-0.04,-0.26,0.0,327.06,-0.6799999999999997,26.43,-0.09,-0.1,0.02
2,26,936,933,258,287.55,-0.05999999999999872,27.66,-0.04,-0.26,0.0,328.12,-0.6799999999999997,26.43,-0.09,-0.1,0.02
2,26,936,933,259,288.67,-0.05999999999999872,27.67,-0.04,-0.26,0.0,329.18,-0.6899999999999995,26.43,-0.09,-0.1,0.02
2,26,936,933,260,289.77,-0.05999999999999872,27.68,-0.04,-0.26,0.0,330.24,-0.6899999999999995,26.44,-0.09,-0.1,0.02
2,26,936,933,261,290.87,-0.07000000000000028,27.69,-0.04,-0.26,0.0,331.31,-0.6899999999999995,26.44,-0.1,-0.1,0.02
2,26,936,933,262,291.98,-0.07000000000000028,27.7,-0.04,-0.26,0.0,332.37,-0.6999999999999993,26.45,-0.1,-0.1,0.02
2,26,936,933,263,293.08,-0.07000000000000028,27.71,-0.04,-0.26,0.0,333.43,-0.6999999999999993,26.45,-0.1,-0.1,0.02
2,26,936,933,264,294.18,-0.07000000000000028,27.72,-0.04,-0.25,0.0,334.49,-0.6999999999999993,26.45,-0.1,-0.1,0.03
2,26,936,933,265,295.28,-0.07000000000000028,27.73,-0.04,-0.25,0.0,335.55,-0.7099999999999991,26.46,-0.1,-0.1,0.03
2,26,936,933,266,296.39,-0.07000000000000028,27.74,-0.04,-0.25,-0.0,336.62,-0.7099999999999991,26.46,-0.1,-0.1,0.03
2,26,936,933,267,297.5,-0.08000000000000007,27.75,-0.04,-0.25,-0.0,337.68,-0.7199999999999989,26.47,-0.1,-0.1,0.03
2,26,936,933,268,298.61,-0.08000000000000007,27.76,-0.04,-0.24,-0.0,338.74,-0.7199999999999989,26.47,-0.1,-0.1,0.04
2,26,936,933,269,299.72,-0.08000000000000007,27.77,-0.04,-0.24,-0.0,339.79,-0.7299999999999986,26.47,-0.1,-0.1,0.04
2,26,936,933,270,300.84000000000003,-0.08000000000000007,27.78,-0.04,-0.23,-0.0,340.84000000000003,-0.7299999999999986,26.48,-0.1,-0.11,0.04
2,26,936,933,271,301.96000000000004,-0.08000000000000007,27.79,-0.04,-0.23,-0.0,341.90999999999997,-0.7400000000000002,26.48,-0.1,-0.11,0.05
2,26,936,933,272,303.09000000000003,-0.08000000000000007,27.8,-0.04,-0.22,-0.0,342.97,-0.7400000000000002,26.49,-0.1,-0.11,0.05
